,manufacturer,Device Type,org_price,Weight,Processor Manufacturer,Processor Series,Processor Model,Processor Cache Memory,RAM Memory,Screen Size,Screen Type,RAM Type,Internal Memory Type,Operating System,Graphics Card Manufacturer,Graphics Card Model,Battery Cell Count,store
6468,hp,zbook-studio-x360-g5-a-e-2176m-16gb-512gb-ssd-4gb-full-hd-touch,,2.1,INTEL,Core i7,8750H,9.0,32.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,Quadro P600 GDDR5,4.0,meghdad
6469,hp,15-bw094nia-a6-9220-8gb-1tb-2gb,,2.1,INTEL,Xeon,E-2176M,12.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,Quadro P600 GDDR5,4.0,meghdad
6470,hp,zbook-15v-g5-mobile-workstation-a,,2.1,INTEL,Xeon,E-2176M,12.0,32.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,Quadro P600 GDDR5,4.0,meghdad
6471,hp,zbook-15v-g5-mobile-workstation-b,,2.6,INTEL,Xeon,E-2176M,12.0,32.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,Quadro P2000 GDDR5,4.0,meghdad
6472,hp,zbook-15v-g5-mobile-workstation-c-e-2176m-16gb-1tb-with-256gb-ssd-4gb-touch,,2.6,INTEL,Xeon,E-2176M,12.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,Quadro P2000 GDDR5,4.0,meghdad
6473,hp,zbook-15v-g5-mobile-workstation-d-e-2176m-32gb-1tb-with-256gb-ssd-4gb-touch,,2.6,INTEL,Core i7,8750H,9.0,64.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,Quadro P2000 GDDR5,4.0,meghdad
6474,hp,zbook-15-g5-mobile-workstation-e-e-2176m-32gb-1tb-with-512gb-ssd-4gb-full-hd,,2.6,INTEL,Core i7,8750H,9.0,32.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,Quadro P2000 GDDR5,4.0,meghdad
6475,hp,zbook-15-g5-mobile-workstation-d-e-2176m-16gb-1tb-with-512gb-ssd-4gb-full-hd,,2.6,INTEL,Core i7,8750H,9.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,Quadro P2000 GDDR5,4.0,meghdad
6476,hp,zbook-15-g5-mobile-workstation-c,,3.1,INTEL,Xeon,E-2186M,12.0,32.0,17.3,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,Quadro  P5200 GDDR5,6.0,meghdad
6477,hp,zbook-15-g5-mobile-workstation-b,,2.3,INTEL,Core i7,8750H,9.0,32.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,GTX 1060 GDDR5,4.0,meghdad
6478,hp,zbook-15-g5-mobile-workstation-a,,2.3,INTEL,Core i7,8750H,9.0,32.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,GTX 1060 GDDR5,4.0,meghdad
6479,hp,zbook-17-g5-mobile-workstation-e-2186m-32gb-1tb-with-512gb-ssd-16gb-full-hd,,2.4,INTEL,Core i7,9750H,12.0,16.0,15.6,IPS LCD,DDR4,SSDSATA,,Nvidia,GeForce RTX 2070,,meghdad
6480,hp,omen-15t-dc100-k,,2.15,AMD,,FX-9800P,2.0,8.0,15.6,IPS WLED-backlit,DDR4,HDD,,AMD,R7 Graphics,3.0,meghdad
6481,hp,omen-15t-dc100-l,,2.3,INTEL,Core i7,8750H,9.0,32.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,GTX 1050ti GDDR5,4.0,meghdad
6482,hp,omen-15t,,2.3,INTEL,Core i7,8750H,9.0,32.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,GTX 1050ti GDDR5,4.0,meghdad
6483,hp,envy-x360-15m-bq021dx-fx-9800p-8gb-1tb-amd-touch,,2.3,INTEL,Core i7,8750H,9.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,RTX 2060 GDDR5,4.0,meghdad
6484,hp,omen-15t-dc100-c,,2.3,INTEL,Core i7,8750H,9.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,RTX 2060 GDDR5,4.0,meghdad
6485,hp,omen-15t-dc100-d,,2.3,INTEL,Core i7,8750H,9.0,32.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,RTX 2060 GDDR5,4.0,meghdad
6486,hp,omen-15t-dc100-e,,2.3,INTEL,Core i7,8750H,9.0,32.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,RTX 2060 GDDR5,4.0,meghdad
6487,hp,omen-15t-dc100-f,,2.3,INTEL,Core i7,8750H,9.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,GTX 1060 GDDR5,4.0,meghdad
6488,hp,omen-15t-dc100-g,,2.04,INTEL,Core i7,8550U,8.0,16.0,15.6,WLED Backlit,DDR4,HDD,Dos,Nvidia,MX130 DDR3,3.0,meghdad
6489,hp,omen-15t-dc100-h,,2.04,INTEL,Core i7,8550U,8.0,16.0,15.6,WLED Backlit,DDR4,SSDHDD,Dos,Nvidia,MX130 DDR3,3.0,meghdad
6490,hp,omen-15t-dc100-i,,2.04,INTEL,Core i7,8550U,8.0,16.0,15.6,WLED Backlit,DDR4,SSDHDD,Dos,Nvidia,MX130 DDR3,3.0,meghdad
6491,hp,da0115-d,,1.6,INTEL,Core i7,8565U,8.0,8.0,14.0,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,MX250 GDDR5,3.0,meghdad
6492,hp,da0115-e,,1.6,INTEL,Core i7,8565U,8.0,16.0,14.0,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX250 GDDR5,3.0,meghdad
6493,hp,da0115-f,,1.6,INTEL,Core i7,8565U,8.0,16.0,14.0,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX250 GDDR5,3.0,meghdad
6494,hp,pavilion-x360-14t-dh000-a,,1.6,INTEL,Core i7,8565U,8.0,16.0,14.0,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX250 GDDR5,3.0,meghdad
6495,hp,pavilion-x360-14t-dh000-c,,1.9,INTEL,Core i7,8565U,8.0,8.0,15.6,IPS LED-backlit LCD,DDR4,HDD,Windows 10,AMD,535 Graphics GDDR5,3.0,meghdad
6496,hp,pavilion-x360-14t-dh000-d,,1.9,INTEL,Core i7,8565U,8.0,8.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,AMD,535 Graphics GDDR5,3.0,meghdad
6497,hp,pavilion-x360-14t-dh000-e,,1.9,INTEL,Core i7,8565U,8.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,AMD,535 Graphics GDDR5,3.0,meghdad
6498,hp,pavilion-x360-15t-dq000-a,,1.3,INTEL,Core i5,8265U,6.0,8.0,13.3,IPS LED-backlit LCD,DDR4,SSD,Windows 10,Intel,UHD Graphics 620,4.0,meghdad
6499,hp,pavilion-x360-15t-dq000-b,,2.04,INTEL,Core i7,8550U,8.0,8.0,15.6,WLED Backlit,DDR4,SSDHDD,Dos,Nvidia,MX130 DDR3,3.0,meghdad
6500,hp,pavilion-x360-15t-dq000-c,,2.04,INTEL,Core i7,8550U,8.0,8.0,15.6,WLED Backlit,DDR4,HDD,Dos,Nvidia,MX130 DDR3,3.0,meghdad
6501,hp,spectre-x360-13t-ap000-b,,1.9,INTEL,Core i7,8550U,8.0,8.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,MX150 DDR5,3.0,meghdad
6502,hp,da0115-b,,1.9,INTEL,Core i7,8550U,8.0,8.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX150 DDR5,3.0,meghdad
6503,hp,da0115-a,,1.9,INTEL,Core i7,8550U,8.0,8.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX150 DDR5,3.0,meghdad
6504,hp,pavilion-cs1000-a,,1.9,INTEL,Core i7,8550U,8.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Windows 10,Nvidia,MX150 DDR5,3.0,meghdad
6505,hp,pavilion-cs1000-b,,1.9,INTEL,Core i7,8550U,8.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX150 DDR5,3.0,meghdad
6506,hp,pavilion-cs1000-c,,1.9,INTEL,Core i7,8550U,8.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX150 DDR5,3.0,meghdad
6507,hp,pavilion-cs1000-d,,1.9,INTEL,Core i7,8550U,8.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX150 DDR5,3.0,meghdad
6508,hp,pavilion-cs1000-e,,2.3,INTEL,Core i7,9750H,12.0,16.0,15.6,WLED Backlit,DDR4,SSDHDD,Dos,Nvidia,GTX 1650 GDDR5,4.0,meghdad
6509,hp,pavilion-cs1000-f,,2.1,INTEL,Core i7,8565U,8.0,16.0,15.6,IPS LED-backlit LCD,DDR4,SSDHDD,Dos,Nvidia,MX150 GDDR5,3.0,meghdad
6510,hp,pavilion-cs1000-g,,2.3,INTEL,Core i7,9750H,12.0,32.0,15.6,WLED Backlit,DDR4,SSDHDD,Dos,Nvidia,GTX 1650 GDDR5,4.0,meghdad
6511,hp,omen-15t-dc100-g2-b,,2.3,INTEL,Core i7,9750H,12.0,16.0,15.6,WLED Backlit,DDR4,SSDHDD,Windows 10,Nvidia,GTX 1660 TI GDDR6,4.0,meghdad
6512,hp,envy-x360-15t-cn100-b,,2.3,INTEL,Core i7,9750H,12.0,16.0,15.6,WLED Backlit,DDR4,SSDHDD,Dos,Nvidia,GTX 1660 TI GDDR6,4.0,meghdad
6513,hp,omen-15t-dc100-g2-d,,2.3,INTEL,Core i7,9750H,12.0,32.0,15.6,WLED Backlit,DDR4,SSDHDD,Windows 10,Nvidia,GTX 1660 TI GDDR6,4.0,meghdad
6514,hp,omen-15t-dc100-g2-e,,2.3,INTEL,Core i7,9750H,12.0,32.0,15.6,WLED Backlit,DDR4,SSDHDD,Dos,Nvidia,GTX 1660 TI GDDR6,4.0,meghdad
6515,hp,omen-15t-dc100-g2-f,,2.1,INTEL,Core i5,8250U,6.0,8.0,15.6,TFT LED-backlit LCD,DDR4,SATA,Dos,AMD,530,4.0,meghdad
6516,hp,omen-15t-dc100-g2-g,,1.75,INTEL,Core i3,I3-1115G4,6.0,8.0,15.6,IPS,DDR4,SSD,,Intel,Intel UHD Graphics,3.0,meghdad
6517,hp,omen-15t-dc100-g2-h,,1.75,INTEL,Core i3,I3-1115G4,6.0,8.0,15.6,IPS,DDR4,SSD,,Intel,Intel UHD Graphics,3.0,meghdad
6518,hp,15-bs182nia,,1.5,INTEL,Core i5,1135G7,8.0,8.0,14.0,TFT LED-backlit LCD,DDR4,SSD,Windows 11,Intel,Intel Iris Xe Graphics,3.0,meghdad
6519,hp,dw3033dx,,1.5,INTEL,Core i5,1135G7,8.0,8.0,14.0,TFT LED-backlit LCD,DDR4,SSD,Windows 11,Intel,Intel Iris Xe Graphics,3.0,meghdad
6520,hp,dw3033dx,,1.82,INTEL,Core i5,1135G7,8.0,8.0,15.6,TN,DDR4,SSD,Dos,Intel,,,meghdad
6521,hp,pavilion-x360-convertible-14t-dy000-an,,1.5,INTEL,Core i5,1135G7,8.0,8.0,14.0,- IPS LED-backlit LCD,DDR4,SSD,Windows 11,Intel,Intel Iris Xe Graphics,3.0,meghdad
6522,hp,pavilion-x360-convertible-14t-dy000-bn,,1.5,INTEL,Core i5,1135G7,8.0,8.0,14.0,- IPS LED-backlit LCD,DDR4,SSD,Windows 11,Intel,Intel Iris Xe Graphics,3.0,meghdad
6523,hp,dw3140ne,,1.82,INTEL,Core i5,1135G7,8.0,16.0,15.6,TN,DDR4,SSD,Dos,Intel,,,meghdad
6524,hp,pavilion-x360-convertible-14t-dy000-ab,,1.75,INTEL,Core i3,I3-1115G4,6.0,8.0,15.6,IPS,DDR4,SSD,,Intel,Intel UHD Graphics,3.0,meghdad
6525,hp,pavilion-x360-convertible-14t-dy000-bb,,1.85,AMD,Ryzen 5,5500U,8.0,16.0,15.6,FULL HD,DDR4,SSD,,AMD,Vega7,3.0,meghdad
6526,hp,dw3140ne,,1.85,AMD,Ryzen 5,5500U,8.0,8.0,15.6,FULL HD,DDR4,SSD,,AMD,Vega7,3.0,meghdad
6527,hp,dw3033dx,,1.85,AMD,Ryzen 5,5500U,8.0,8.0,15.6,FULL HD,DDR4,SSD,,AMD,Vega7,3.0,meghdad
6528,hp,pavilion-ef2126,,1.85,AMD,Ryzen 5,5500U,8.0,8.0,15.6,FULL HD,DDR4,SSD,,AMD,Vega7,3.0,meghdad
6529,hp,pavilion-ef2126,,2.3,INTEL,Core i7,10750H,12.0,16.0,15.6,IPS,DDR4,SSD,,Nvidia,GeForce GTX 1660ti GDDR6,6.0,meghdad
6530,hp,pavilion-ef2126,,2.3,INTEL,Core i7,10750H,12.0,32.0,15.6,IPS,DDR4,SSD,,Nvidia,GeForce GTX 1660ti GDDR6,6.0,meghdad
6531,hp,pavilion-ef2126,,2.2,AMD,Ryzen 5,3550H,,8.0,15.6,,DDR4,SSDHDD,,Nvidia,GTX 1650 ,3.0,meghdad
6532,hp,omen-15-dh1000ne,,2.5,INTEL,Core i7,10750H,12.0,16.0,15.6,"OLED, 4K UHD (3840 x 2160) 16:9, IPS-level Panel, Glossy display, LED Backlit, 400nits, DCI-P3: 100%",DDR4,SSD,,Nvidia,GeForce RTX  2060,,meghdad
6533,hp,omen-15-dh1000ne,,2.39,INTEL,Xeon,,12.0,32.0,17.0,WUXGA (1920 1200) Wide View,DDR4,SSD,,Nvidia,NVIDIA Quadro RTX3000 Max-Q Design,,meghdad
6534,hp,ef2010ca,,1.7,INTEL,Core i5,1035 G1,,8.0,15.6,,DDR4,SSDHDD,,Nvidia,MX110,2.0,meghdad
6535,hp,ef2010ca,,1.75,INTEL,Core i7,1065 G7,8.0,20.0,15.6,,DDR4,SSDHDD,,Nvidia,GeForce  MX330,,meghdad
6536,hp,ef2010ca,,1.8,INTEL,Core i7,8565U,,8.0,15.6,,DDR4,HDD,,Nvidia,MX110,2.0,meghdad
6537,hp,ef2010ca,,1.8,INTEL,Celeron,Celeron-N4000,,8.0,15.6,LED-backlit,DDR4,SSD,,Intel,Integrated Intel UHD Graphics,2.0,meghdad
6538,hp,ef2010ca,,1.9,AMD,,A4-9125,1.0,4.0,15.6,TFT LED-backlit LCD,DDR4,HDD,,AMD,AMD Radeon R3,3.0,meghdad
6539,hp,ef2010ca,,2.14,INTEL,Core i7,10750H,12.0,12.0,15.6,,DDR4,SSDHDD,,Nvidia,NVIDIA GeForce GTX 1650 Ti,3.0,meghdad
6540,hp,pavilion-gaming-15-ec2010,,1.7,INTEL,Core i3,1005 G1,,8.0,15.6,,DDR4,SSD,,Intel,Intel UHD Graphics,,meghdad
6541,hp,pavilion-gaming-15-ec2010,,1.7,INTEL,Core i3,1005 G1,,8.0,15.6,,DDR4,SSD,,Intel,Intel UHD Graphics,,meghdad
6542,hp,pavilion-gaming-15-ec2010,,1.7,INTEL,Core i3,1005 G1,,4.0,15.6,,DDR4,SSD,,Intel,Intel UHD Graphics,,meghdad
6543,hp,pavilion-gaming-15-ec2010,,2.3,AMD,Ryzen 7,4800H,8.0,16.0,15.6,,DDR4,SSD,,Nvidia,GeForce  RTX 2060,3.0,meghdad
6544,hp,15s-eq1174au,,1.7,INTEL,Core i5,1035 G1,,12.0,15.6,,DDR4,SSDHDD,,Nvidia,MX110,2.0,meghdad
6545,hp,250-g8,,1.7,INTEL,Core i5,1035 G1,,12.0,15.6,,DDR4,SSDHDD,,Nvidia,MX110,2.0,meghdad
6546,hp,dw3022nia,,1.7,INTEL,Core i5,1035 G1,,8.0,15.6,,DDR4,SSDHDD,,Nvidia,MX110,2.0,meghdad
6547,hp,250-g8,,1.7,INTEL,Core i5,1035 G1,,12.0,15.6,,DDR4,HDD,,Nvidia,MX110,2.0,meghdad
6548,hp,elitebook-x360-1030-g8-a,,1.7,INTEL,Core i5,1035 G1,,8.0,15.6,,DDR4,SSDHDD,,Nvidia,MX110,2.0,meghdad
6549,hp,elitebook-x360-1030-g8-b,,1.26,INTEL,Core i7,10510U,,16.0,14.0,LED-backlit FHD (1920x1080) 60Hz Glare Panel with 72% NTSC with wide 178  viewing angles,DDR3L,SSD,,Nvidia,NVIDIA  GeForce  MX250,3.0,meghdad
6550,hp,spectre-x360-convertible-14t-ea000,,1.8,INTEL,Celeron,Celeron-N4020,,4.0,15.6,,DDR4,HDD,,Intel,Integrated Intel UHD Graphics,2.0,meghdad
6551,hp,ef2010ca,,2.2,AMD,Ryzen 5,3550H,,8.0,15.6,,DDR4,SSD,,Nvidia,GTX 1650 ,3.0,meghdad
6552,hp,ef2010ca,,2.85,INTEL,Core i7,9750H,12.0,32.0,17.0,IPS LED-backlit LCD,DDR4,SSDHDD,,Nvidia,Geforce GTX 1650 GDDR5,4.0,meghdad
6553,hp,ef2010ca,,2.85,INTEL,Core i7,9750H,12.0,8.0,17.0,IPS LED-backlit LCD,DDR4,SSD,,Nvidia,Geforce GTX 1650 GDDR5,4.0,meghdad
6554,hp,g7-255,,1.5,INTEL,Core i7,1065 G7,8.0,8.0,14.1,,DDR4,HDD,,Nvidia,NVIDIA Geforce MX330 GDDR5 ,,meghdad
6555,hp,g7-255,,1.5,INTEL,Core i7,1065 G7,8.0,8.0,14.1,,DDR4,SSDHDD,,Nvidia,NVIDIA Geforce MX330 GDDR5 ,,meghdad
6556,hp,g7-255,,1.5,INTEL,Core i7,1065 G7,8.0,8.0,14.1,,DDR4,SSDHDD,,Nvidia,NVIDIA Geforce MX330 GDDR5 ,,meghdad
6557,hp,dy1000nia,,1.8,INTEL,Core i3,1005 G1,,8.0,15.6,LED-backlit,DDR4,HDD,,Intel,Integrated Intel UHD Graphics,2.0,meghdad
6558,hp,dy1001nia,,1.8,INTEL,Core i3,1005 G1,,8.0,15.6,LED-backlit,DDR4,SSD,,Intel,Integrated Intel UHD Graphics,2.0,meghdad
6559,hp,dy1002nia,,1.7,AMD,Ryzen 5,3500U,,8.0,15.6,60Hz Anti-Glare Panel with 45% NTSC,DDR4,SSD,,AMD,,2.0,meghdad
6560,hp,omen-17t-ck000-b6,,1.7,AMD,Ryzen 5,3500U,,8.0,15.6,60Hz Anti-Glare Panel with 45% NTSC,DDR4,SSD,,AMD,,2.0,meghdad
6561,hp,omen-17t-ck000-a6,,2.2,INTEL,Core i7,9750H,12.0,16.0,15.6,LED-backlit FHD,DDR4,SSDHDD,,Nvidia,GTX 1650 GDDR5 ,3.0,meghdad
6562,hp,omen-17t-ck000-b9,,2.2,INTEL,Core i7,9750H,12.0,16.0,15.6,LED-backlit FHD,DDR4,SSD,,Nvidia,GTX 1650 GDDR5 ,3.0,meghdad
6563,hp,omen-17t-ck000-a9,,1.9,INTEL,Core i5,8250U,,4.0,15.6,LED-backlit HD,DDR4,HDD,,Nvidia,NVIDIA  GeForce  MX110,3.0,meghdad
6564,hp,omen-17t-ck000-a7,,1.9,INTEL,Core i5,8250U,,4.0,15.6,LED-backlit,DDR4,HDD,,Nvidia,NVIDIA  GeForce  MX110,3.0,meghdad
6565,hp,omen-17t-ck000-b7,,2.14,INTEL,Core i7,10750H,12.0,16.0,15.6,wide-view technology,DDR4,SSDHDD,,Nvidia,NVIDIA Geforce GTX 1650,3.0,meghdad
6566,hp,pavilion-gaming-15-dk2044-a,,2.3,INTEL,Core i3,I3-10110U,,8.0,17.3,TFT LED-backlit LCD,DDR4,SSDHDD,,Nvidia,MX110,2.0,meghdad
6567,hp,pavilion-gaming-15-dk2044-b,,2.3,INTEL,Core i3,I3-10110U,,16.0,17.3,TFT LED-backlit LCD,DDR4,SSDHDD,,Nvidia,MX110,2.0,meghdad
6568,hp,pavilion-x360-14t-dy000-7as,,2.14,INTEL,Core i7,10750H,12.0,32.0,15.6,wide-view technology,DDR4,SSDHDD,,Nvidia,NVIDIA GeForce GTX 1650 Ti,3.0,meghdad
6569,hp,pavilion-x360-14t-dy000-7bs,,2.3,INTEL,Core i7,10750H,,16.0,15.6,"IPSanti-glare display,sRGB:62.5%",DDR4,SSDHDD,,Nvidia,GeForce  GTX 1650,,meghdad
6570,hp,pavilion-x360-14t-dy000-7cs,,2.3,INTEL,Core i7,10750H,,32.0,15.6,"IPSanti-glare display,sRGB:62.5%",DDR4,SSDHDD,,Nvidia,GeForce  GTX 1650,,meghdad
6571,hp,pavilion-x360-14t-dy000-5as,,2.3,INTEL,Core i5,10300H,,8.0,15.6,"IPSanti-glare display,sRGB:62.5%",DDR4,SSD,,Nvidia,GeForce  GTX 1650,,meghdad
6572,hp,pavilion-x360-14t-dy000-5bs,,1.8,INTEL,Core i7,8565U,,8.0,15.6,HD,DDR4,HDD,,Nvidia,GeForce  MX110,2.0,meghdad
6573,hp,pavilion-x360-15t-er000-7as,,1.26,INTEL,Core i7,10510U,,16.0,14.0,LED-backlit,,SSD,,Nvidia,NVIDIA  GeForce  MX350,3.0,meghdad
6574,hp,pavilion-x360-15t-er000-7bs,,1.17,INTEL,Core i5,1035 G1,,8.0,14.0,"14.0"" (16:9) LED-backlit FHD (1920x1080) 60Hz Anti-Glare Panel with 72% NTSCWith ASUS SplendidWith IPS TechnologyWith WideView Technology",,SSD,,Intel,Integrated Intel UHD GraphicsIntegrated Intel IRIS  Plus Graphics,4.0,meghdad
6575,hp,pavilion-x360-15t-er000-7cs,,1.26,INTEL,Core i7,10510U,,16.0,14.0,LED-backlit,,SSD,,Nvidia,NVIDIA  GeForce  MX350,3.0,meghdad
6576,hp,victus-16t-d000-a6,,2.0,INTEL,Celeron,Celeron-N3350,2.0,4.0,15.6,TFT LED-Backlit LCD,DDR3,HDD,Dos,Intel,HD Graphics,3.0,meghdad
6577,hp,victus-16t-d000-b6,,2.3,INTEL,Core i7,,,16.0,15.6,IPS,DDR4,SSDHDD,,Nvidia,GeForce  GTX 1650,,meghdad
6578,hp,pavilion-ef2127wm,,2.3,INTEL,Core i7,,,16.0,15.6,IPS,DDR4,SSD,,Nvidia,GeForce  GTX 1650,,meghdad
6579,hp,pavilion-ef2127wm,,2.3,INTEL,Core i7,10870H,,16.0,15.6,IPS,DDR4,SSDHDD,,Nvidia,GeForce  GTX 1660 Ti,,meghdad
6580,hp,dw3087-a,,2.3,INTEL,Core i7,10870H,,16.0,15.6,IPS,DDR4,SSD,,Nvidia,GeForce  GTX 1660 Ti,,meghdad
6581,hp,dw3087-b,,2.3,INTEL,Core i7,10870H,,16.0,15.6,IPS,DDR4,SSD,,Nvidia,GeForce  GTX 1660 Ti,,meghdad
6582,hp,pavilion-gaming-17-cd2015-a,,1.7,INTEL,Core i3,1005 G1,,8.0,15.6,,DDR4,SSDHDD,,Nvidia,MX110,2.0,meghdad
6583,hp,pavilion-gaming-17-cd2015-b,,1.7,INTEL,Core i3,1005 G1,,12.0,15.6,,DDR4,SSDHDD,,Nvidia,MX110,2.0,meghdad
6584,hp,victus-15-fa0020nq-zc,,1.7,INTEL,Core i3,1005 G1,,12.0,15.6,,DDR4,SSDHDD,,Nvidia,MX110,2.0,meghdad
6585,hp,victus-15-d1008nia,,1.99,INTEL,Celeron,Celeron-N4020,4.0,4.0,15.6,TFT LED-backlit LCD,DDR4,HDD,,Intel,Intel HD Graphics,3.0,meghdad
6586,microsoft,surface-laptop-5-13-5inch,,1.6,AMD,Ryzen 9,4900H,8.0,32.0,14.0,(FHD IPS (1920 1080178  wide-view technology,DDR4,SSD,,Nvidia,Geforce RTX2060 GDDR6,,meghdad
6587,samsung,galaxy-book-pro-360,,1.9,INTEL,Core i5,8250U,6.0,4.0,15.6,TFT LED-backlit LCD,DDR4,HDD,,Intel,Intel  UHD Graphics 620,3.0,meghdad
6588,samsung,galaxy-book3-ultra,,1.8,INTEL,Core i7,8550U,8.0,12.0,15.6,TFT,DDR4,HDD,,Nvidia,GeForce  MX110,2.0,meghdad
6589,asus,x1605ea,,1.68,INTEL,Core i3,I3-10110U,4.0,4.0,14.0,TFT,DDR4,HDD,,Intel,Intel UHD 620,4.0,meghdad
6590,asus,x1605ea,,1.68,INTEL,Core i3,I3-10110U,4.0,8.0,14.0,TFT,DDR4,HDD,,Intel,Intel UHD 620,4.0,meghdad
6591,asus,x1605ea,,1.68,INTEL,Core i3,I3-10110U,4.0,8.0,14.0,TFT,DDR4,SSDHDD,,Intel,Intel UHD 620,4.0,meghdad
6592,asus,x1605ea,,1.68,INTEL,Core i3,I3-10110U,4.0,8.0,14.0,TFT,DDR4,SSDHDD,,Intel,Intel UHD 620,4.0,meghdad
6593,asus,vivobook-15x-oled-m1503ia,,1.8,INTEL,Core i7,1065 G7,8.0,12.0,15.6,FULL HD,DDR4,SSDHDD,,Nvidia,GeForce  MX110,2.0,meghdad
6594,acer,aspire-3-a315-23-r16q-ah,,1.8,INTEL,Core i7,1065 G7,8.0,12.0,15.6,FULL HD,DDR4,SSDHDD,,Nvidia,GeForce  MX110,2.0,meghdad
6595,acer,aspire-5-a515-58gm-5930-b,,1.8,INTEL,Core i3,1005 G1,,8.0,15.6,LED-backlit FHD,DDR4,HDD,,Intel,Integrated Intel UHD Graphics,2.0,meghdad
6596,acer,aspire-5-a515-58gm-5930,,1.9,INTEL,Core i3,7020U,,4.0,15.6,TFT LED-Backlit LCD,DDR4,SATA,Dos,Intel,UHD Graphics 620,3.0,meghdad
6597,acer,aspire-3-a315,,1.9,INTEL,Core i7,10510U,8.0,12.0,15.6,,DDR4,SSDHDD,,Nvidia,NVIDIA  GeForce  MX230,2.0,meghdad
6598,acer,aspire-3-a315,,2.2,INTEL,Core i5,9300H,,8.0,15.6,LED-backlit FHD (1920x1080) Anti-Glare IPS-level Panel,DDR4,SSD,,Nvidia,GTX 1650 ,3.0,meghdad
6599,acer,aspire-7-a715,,2.2,INTEL,Core i7,9750H,,8.0,15.6,LED-backlit FHD (1920x1080) Anti-Glare IPS-level Panel,DDR4,SSD,,Nvidia,GTX 1650 ,3.0,meghdad
6600,acer,travelmate-p2-tmp215,,2.14,INTEL,Core i7,10750H,12.0,20.0,15.6,wide-view technology,DDR4,SSDHDD,,Nvidia,NVIDIA GeForce GTX 1650 Ti,3.0,meghdad
6601,lenovo,ideapad-slim-3-i,,1.75,INTEL,Core i7,1065 G7,8.0,16.0,15.6,,DDR4,SSDHDD,,Nvidia,GeForce  MX330,,meghdad
6602,lenovo,loq-io,,1.9,INTEL,Core i3,1005 G1,4.0,8.0,15.6,,DDR4,HDD,,Intel,Intel  UHD Graphics,,meghdad
6603,HP,OMEN,,2.3,Intel,Corei7,10750H,12.0,32.0,15.6,,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForceGTX1650tiGDDR6,,digikala
6604,HP,OMEN,,2.3,Intel,Corei7,10750H,12.0,16.0,15.6,,DDR4,SSD,Microsoft Windows 10,NVIDIA,GeForceGTX1650tiGDDR6,,digikala
6605,Dell,Vostro,,2.2,Intel,Corei7,1165G7,12.0,16.0,15.6,,DDR4,SSD,,NVIDIA,GeForceMX330GDDR5,,digikala
6606,HP,C,,1.7,Intel,Corei3,1005G1,4.0,8.0,15.6,WLED Backlit,DDR4,????????? ???????,???? ????? ????,NVIDIA,GeForceMX130GDDR5,,digikala
